specfile,id,OBJECT,cgm_name,gal_ra,gal_dec,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment
J101607.91+470555.6.fits,J101607.91+470555.6._13,J1016+4706,J1016+4706_252_157,154.032959,47.09878159,0.2469833,-99,-99,-99,-99,-99,-99,1.57E-17,3.50E-18,1,1.70E-17,1.13E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101612.13+470613.6.fits,J101612.13+470613.6._13,J1016+4706,J1016+4706_254_111,154.0505371,47.10379028,0.2203054,-99,-99,-99,1.16E-16,6.15E-18,1,1.98E-17,3.06E-18,1,3.22E-16,3.26E-18,1,1.19E-16,2.50E-18,1,6.46E-17,1.59E-18,1,4.71E-17,1.62E-18,1,
J101612.33+470546.4.fits,J101612.33+470546.4._14,J1016+4706,J1016+4706_242_119,154.0513916,47.09622955,0.063938001,-99,-99,-99,-99,-99,-99,3.47E-17,5.67E-18,1,3.42E-17,2.20E-18,1,-99,-99,-99,7.36E-18,1.61E-18,1,4.24E-18,1.29E-18,1,
J101614.57+470839.5.fits,J101614.57+470839.5._13,J1016+4706,J1016+4706_325_142,154.0606995,47.14431,0.3825453,1.08E-16,1.96E-17,1,1.09E-16,2.61E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101614.74+470515.3.fits,J101614.74+470515.3._13,J1016+4706,J1016+4706_222_119,154.0614014,47.08758163,0.1697113,-99,-99,-99,3.90E-16,7.50E-18,1,1.86E-16,7.16E-18,1,1.15E-15,5.33E-18,1,5.79E-16,4.59E-18,1,1.68E-16,4.48E-18,1,1.60E-16,3.28E-18,1,
J101614.76+470523.8.fits,J101614.76+470523.8._13,J1016+4706,J1016+4706_225_113,154.0614929,47.08995056,0.48641,1.20E-17,3.37E-18,1,1.27E-17,7.58E-19,1,1.94E-17,1.24E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101614.77+470630.3.fits,J101614.77+470630.3._15,J1016+4706,J1016+4706_261_81,154.061554,47.10840988,0.1675822,-99,-99,-99,1.02E-16,7.09E-18,1,-99,-99,-99,-99,-99,2,-99,-99,2,4.53E-17,2.83E-18,1,3.80E-17,3.98E-18,1,
J101614.83+470752.0.fits,J101614.83+470752.0._15,J1016+4706,J1016+4706_311_105,154.0617981,47.13111877,0.5390184,1.78E-17,3.16E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101617.09+470600.8.fits,J101617.09+470600.8._13,J1016+4706,J1016+4706_233_70,154.071228,47.10023117,0.6716651,2.56E-17,1.97E-18,1,1.33E-17,6.05E-19,1,1.70E-18,7.50E-19,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101617.28+470801.1.fits,J101617.28+470801.1._14,J1016+4706,J1016+4706_325_95,154.0719757,47.13365173,0.474582285,5.44E-17,5.51E-18,1,2.79E-17,1.18E-18,1,8.21E-17,1.76E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101618.77+470839.6.fits,J101618.77+470839.6._14,J1016+4706,J1016+4706_341_123,154.078186,47.14432144,0.164800404,-99,-99,0,6.19E-17,3.78E-18,1,5.06E-17,3.29E-18,1,3.72E-17,9.49E-19,1,3.52E-18,6.23E-19,1,8.24E-18,1.57E-18,1,2.00E-17,1.84E-18,1,
J101619.16+470625.4.fits,J101619.16+470625.4._13,J1016+4706,J1016+4706_243_39,154.0798492,47.10705185,0.2639926,-99,-99,0,4.25E-17,2.15E-18,1,7.72E-17,2.59E-18,1,8.67E-17,1.88E-18,1,1.44E-17,6.77E-19,1,2.33E-17,9.30E-19,1,1.59E-17,9.73E-19,1,
J101620.00+470804.4.fits,J101620.00+470804.4._15,J1016+4706,J1016+4706_342_85,154.0833435,47.13454819,0.0636123,-99,-99,0,-99,-99,0,-99,-99,0,2.36E-17,1.76E-18,1,5.56E-18,9.64E-19,1,1.01E-17,1.17E-18,1,6.89E-18,1.04E-18,1,
J101620.10+470618.6.fits,J101620.10+470618.6._15,J1016+4706,J1016+4706_226_36,154.0837402,47.1051712,0.1655488,-99,-99,0,3.30E-16,9.79E-18,1,1.58E-16,7.22E-18,1,-99,-99,0,2.92E-16,3.94E-18,1,1.43E-16,3.56E-18,0,-99,-99,0,Multiple lines completely or partially cored out
J101620.51+470625.9.fits,J101620.51+470625.9._13,J1016+4706,J1016+4706_231_28,154.0854492,47.10718155,0.1654337,-99,-99,0,-99,-99,0,8.75E-18,2.02E-18,1,4.39E-17,9.19E-19,1,1.05E-17,8.24E-19,1,4.29E-18,1.07E-18,1,8.25E-18,1.22E-18,1,
J101620.89+470621.3.fits,J101620.89+470621.3._14,J1016+4706,J1016+4706_219_28,154.0870361,47.10593033,0.1632,-99,-99,0,6.00E-17,6.03E-18,1,4.83E-17,5.27E-18,1,1.08E-16,2.37E-18,1,5.24E-17,2.57E-18,1,6.70E-17,2.61E-18,1,5.77E-17,2.80E-18,1,
J101621.07+470340.8.fits,J101621.07+470340.8._13,J1016+4706,J1016+4706_185_183,154.0877838,47.06132126,0.4861792,-99,-99,0,8.30E-17,1.69E-18,1,-99,-99,0,1.02E-16,1.50E-18,1,3.93E-17,1.69E-18,1,-99,-99,0,-99,-99,0,OIII partially cored out
J101621.77+470730.8.fits,J101621.77+470730.8._14,J1016+4706,J1016+4706_350_48,154.0906982,47.12522888,0.75064,1.70E-17,2.08E-18,1,-99,-99,0,7.38E-17,2.24E-18,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101621.96+470707.9.fits,J101621.96+470707.9._15,J1016+4706,J1016+4706_345_25,154.0915222,47.11885071,0.8154889,1.23E-17,1.08E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101622.17+470908.0.fits,J101622.17+470908.0._15,J1016+4706,J1016+4706_358_145,154.0923615,47.15222931,0.5082233,7.22E-17,3.55E-18,1,3.79E-17,1.52E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,OIII partially cored out
J101623.68+470447.8.fits,J101623.68+470447.8._13,J1016+4706,J1016+4706_175_116,154.0986938,47.07994843,0.16504,-99,-99,0,-99,-99,0,9.13E-18,1.80E-18,1,1.70E-17,7.36E-19,1.00E+00,3.79E-18,6.64E-19,1,3.16E-18,7.57E-19,1,3.11E-18,9.85E-19,1,
J101623.77+470532.0.fits,J101623.77+470532.0._14,J1016+4706,J1016+4706_171_72,154.0990448,47.09220886,0.483530673,5.22E-17,3.16E-18,1,1.43E-17,9.08E-19,1,3.74E-17,1.19E-18,1,2.64E-17,1.86E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,
J101623.78+470516.5.fits,J101623.78+470516.5._14,J1016+4706,J1016+4706_172_88,154.0990753,47.08792877,0.16681,-99,-99,0,4.65E-17,9.26E-18,1,2.32E-17,4.55E-18,1,1.55E-16,6.79E-18,1,1.40E-16,5.06E-18,1,3.86E-17,3.35E-18,1,3.68E-17,5.82E-18,1,
J101623.83+470732.7.fits,J101623.83+470732.7._13,J1016+4706,J1016+4706_14_51,154.0993042,47.12574005,0.7238569,5.93E-17,1.54E-18,1,2.14E-17,8.36E-19,1.00E+00,1.56E-17,1.03E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101624.09+470605.6.fits,J101624.09+470605.6._13,J1016+4706,J1016+4706_158_41,154.1003723,47.10155869,0.69983,5.83E-18,1.45E-18,1,-99,-99,0,-9.90E+01,-9.90E+01,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101624.13+470550.7.fits,J101624.13+470550.7._13,J1016+4706,J1016+4706_164_55,154.1005402,47.09740829,0.7073062,8.30E-17,2.32E-18,1,4.68E-18,1.18E-18,1,2.94E-17,1.00E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101624.65+470702.2.fits,J101624.65+470702.2._14,J1016+4706,J1016+4706_48_28,154.1027069,47.11727905,0.3559036,7.38E-17,7.22E-18,1,2.46E-17,1.71E-18,1,3.79E-17,1.52E-18,1,5.49E-17,1.98E-18,1,1.24E-17,1.86E-18,1,1.15E-17,1.07E-18,1,7.56E-18,9.26E-19,1,
J101624.84+470741.5.fits,J101624.84+470741.5._14,J1016+4706,J1016+4706_21_63,154.1035004,47.12820816,0.472508083,1.15E-16,4.08E-18,1,4.23E-17,1.19E-18,1,6.36E-17,1.87E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J101624.85+470501.5.fits,J101624.85+470501.5._15,J1016+4706,J1016+4706_167_104,154.1035156,47.08375168,0.1735089,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.65E-17,8.41E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101625.10+470548.3.fits,J101625.10+470548.3._15,J1016+4706,J1016+4706_155_61,154.1045685,47.09674072,0.1641791,-99,-99,-99,3.32E-17,3.04E-18,1,1.67E-17,2.80E-18,1,1.02E-16,1.73E-18,1,3.29E-17,1.45E-18,1,3.10E-17,1.82E-18,1,2.54E-17,1.31E-18,1,
J101625.11+470454.7.fits,J101625.11+470454.7._13,J1016+4706,J1016+4706_167_112,154.1046295,47.08184814,0.7098627,1.24E-16,1.90E-18,1,3.38E-17,1.25E-18,1,7.03E-17,8.34E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
specfile,J101625.79+470715.6._13,J1016+4706,J1016+4706_45_46,154.1074371,47.12100983,0.7268903,1.04E-16,2.24E-18,1,4.62E-17,1.85E-18,1,1.74E-17,1.45E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101626.06+470922.1.fits,J101626.06+470922.1._14,J1016+4706,J1016+4706_13_163,154.1085663,47.15613937,0.80917,4.54E-17,2.10E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101626.07+470829.4.fits,J101626.07+470829.4._13,J1016+4706,J1016+4706_18_112,154.1086121,47.14151001,0.5880471,3.06E-17,3.07E-18,1,1.97E-17,2.32E-18,1,7.33E-17,1.48E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101626.29+470458.4.fits,J101626.29+470458.4._13,J1016+4706,J1016+4706_160_112,154.1095581,47.08287811,0.1674655,-99,-99,-99,5.14E-17,4.03E-18,1,7.35E-17,3.19E-18,1,9.55E-17,9.91E-19,1,1.86E-17,8.67E-19,1,2.56E-17,7.76E-19,1,1.79E-17,1.44E-18,1,
J101626.31+470745.8.fits,J101626.31+470745.8._13,J1016+4706,J1016+4706_31_73,154.1096497,47.12939835,0.4729393,7.89E-17,2.97E-18,1,4.83E-17,1.22E-18,1,1.69E-01,1.76E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101626.34+470423.6.fits,J101626.34+470423.6._14,J1016+4706,J1016+4706_165_145,154.1097565,47.07321167,0.71675,6.09E-18,1.18E-18,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Changed to E
J101626.53+470608.2.fits,J101626.53+470608.2._13,J1016+4706,J1016+4706_131_53,154.1105499,47.10226822,0.6445533,1.56E-17,1.89E-18,1,1.73E-17,1.56E-18,1,2.98E-18,6.39E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101627.43+470921.7.fits,J101627.43+470921.7._15,J1016+4706,J1016+4706_17_166,154.1142731,47.15602875,0.7164497,2.92E-17,2.30E-18,1,1.56E-17,3.38E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101628.41+470755.1.fits,J101628.41+470755.1._14,J1016+4706,J1016+4706_40_93,154.1183624,47.13196945,0.401150734,2.24E-17,4.89E-18,0,1.38E-17,1.07E-18,1,1.36E-17,1.14E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101628.65+470910.8.fits,J101628.65+470910.8._14,J1016+4706,J1016+4706_23_160,154.1193542,47.15298843,0.776841444,1.35E-16,1.70E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101628.86+470559.5.fits,J101628.86+470559.5._13,J1016+4706,J1016+4706_124_77,154.120224,47.09986115,0.40082,1.94E-17,3.19E-18,1,-99,-99,-99,-99,-99,-99,9.80E-18,9.06E-19,1,1.11E-17,1.11E-18,1,-99,-99,-99,-99,-99,-99,Super nubs
J101629.45+470703.2.fits,J101629.45+470703.2._14,J1016+4706,J1016+4706_74_73,154.1226959,47.11756897,0.610625326,3.83E-17,1.95E-18,1,1.64E-17,1.28E-18,0,1.08E-17,9.61E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101630.21+470615.4.fits,J101630.21+470615.4._14,J1016+4706,J1016+4706_110_83,154.125885,47.10427856,0.167103037,-99,-99,-99,2.60E-16,7.11E-18,1,1.26E-16,5.53E-18,1,8.01E-16,7.46E-18,1,3.20E-16,5.59E-18,1,1.45E-16,3.41E-18,1,1.12E-16,4.62E-18,1,
J101630.37+470740.9.fits,J101630.37+470740.9._14,J1016+4706,J1016+4706_54_98,154.1265564,47.12804031,0.484396471,6.18E-17,2.99E-18,1,5.93E-17,9.40E-19,1,4.21E-16,2.13E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101630.40+470629.8.fits,J101630.40+470629.8._13,J1016+4706,J1016+4706_100_81,154.1266632,47.10826874,0.6716877,8.03E-17,2.14E-18,1,1.68E-17,4.65E-19,1,3.71E-17,8.51E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101630.66+470847.0.fits,J101630.66+470847.0._15,J1016+4706,J1016+4706_34_149,154.1277466,47.14640045,0.4760639,6.14E-17,3.67E-18,1,2.28E-17,9.42E-19,1,1.89E-17,1.55E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101630.82+470521.3.fits,J101630.82+470521.3._13,J1016+4706,J1016+4706_134_117,154.1284332,47.08924103,0.16898,-99,-99,-99,-99,-99,-99,1.51E-17,2.16E-18,1,2.14E-17,7.05E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101631.03+470616.9.fits,J101631.03+470616.9._15,J1016+4706,J1016+4706_107_90,154.1292725,47.10469055,0.21972,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.76E-17,2.44E-18,1,1.06E-17,1.49E-18,1,7.38E-18,1.52E-18,1,Super nubs
J101632.71+470632.4.fits,J101632.71+470632.4._15,J1016+4706,J1016+4706_96_104,154.1362915,47.10898972,0.605167,2.84E-17,1.73E-18,1,1.26E-17,9.29E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101633.49+470738.9.fits,J101633.49+470738.9._15,J1016+4706,J1016+4706_63_124,154.1395569,47.12746811,0.2352263,-99,-99,-99,2.68E-18,1.23E-18,0,7.39E-18,1.18E-18,1,2.50E-17,8.72E-19,1,3.40E-18,5.87E-19,0,4.47E-18,1.21E-18,1,3.03E-18,5.85E-19,1,Some nubs
J101637.36+470603.3.fits,J101637.36+470603.3._15,J1016+4706,J1016+4706_105_156,154.1556702,47.10092163,0.6716484,2.14E-17,1.95E-18,1,9.29E-18,6.28E-19,1,2.08E-17,1.12E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J101637.39+470740.9.fits,J101637.39+470740.9._13,J1016+4706,J1016+4706_69_162,154.1558075,47.12802124,0.7252269,1.57E-17,1.94E-18,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Changed to E
J101639.05+470613.8.fits,J101639.05+470613.8._15,J1016+4706,J1016+4706_100_171,154.1627197,47.1038208,0.1646,-99,-99,-99,-99,-99,-99,5.87E-17,7.91E-18,1,-99,-99,0,-99,-99,0,1.17E-16,3.83E-18,1,9.41E-17,2.28E-18,1,
J101641.53+470628.9.fits,J101641.53+470628.9._15,J1016+4706,J1016+4706_94_194,154.1730347,47.10802078,0.1638482,-9.90E+01,-99,-99,-99,-99,-99,8.58E-17,3.43E-18,1,-99,-99,0,1.96E-17,8.93E-19,1,2.74E-17,1.33E-18,1,2.19E-17,8.00E-19,1,
J102208.42+013143.2.fits,J102208.42+013143.2._04,J1022+0132,J1022+0132_257_163,155.5350647,1.528679967,0.240095,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.49E-17,4.32E-18,1.00E+00,4.28E-18,2.58E-18,1,-99,-99,-99,-99,-99,-99,
J102209.16+013140.6.fits,J102209.16+013140.6._03,J1022+0132,J1022+0132_255_152,155.5381622,1.527950048,0.3063,2.72E-17,1.71E-17,1,4.02E-17,6.39E-18,1,7.24E-17,9.35E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102210.75+013044.0.fits,J102210.75+013044.0._01,J1022+0132,J1022+0132_233_156,155.5447998,1.512230039,0.7394774,6.37E-17,3.77E-18,1,3.46E-17,2.91E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102211.28+013129.4.fits,J102211.28+013129.4._02,J1022+0132,J1022+0132_247_126,155.5470123,1.52481997,0.6397177,1.16E-17,1.96E-18,1,1.56E-17,1.51E-18,1,3.79E-18,6.94E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102211.87+013132.6.fits,J102211.87+013132.6._03,J1022+0132,J1022+0132_247_116,155.5494537,1.525709987,0.4597145,2.49E-17,3.84E-18,1,4.58E-17,2.70E-18,1,7.79E-18,1.88E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102211.90+013134.2.fits,J102211.90+013134.2._02,J1022+0132,J1022+0132_247_115,155.5495758,1.526170015,0.270907,-99,-99,-99,4.50E-17,5.54E-18,1,-99,-99,-99,2.38E-16,4.22E-18,1,1.00E-16,2.64E-18,1,5.06E-17,3.10E-18,1,3.66E-17,3.52E-18,1,
J102214.40+013104.3.fits,J102214.40+013104.3._02,J1022+0132,J1022+0132_223_101,155.5599976,1.517850041,0.30664,4.14E-17,1.00E-17,1,-99,-99,-99,2.15E-17,2.79E-18,1,1.35E-17,1.19E-18,1,3.13E-18,1.21E-18,1,-99,-99,-99,-99,-99,-99,
J102214.41+013105.7.fits,J102214.41+013105.7._01,J1022+0132,J1022+0132_223_100,155.5600586,1.518239975,0.30636,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.17E-17,2.35E-18,1,1.02E-17,2.08E-18,1,-99,-99,-99,-99,-99,-99,
J102214.60+013155.1.fits,J102214.60+013155.1._03,J1022+0132,J1022+0132_250_70,155.5608368,1.531970024,0.688872,1.46E-16,4.14E-18,1,8.87E-17,1.64E-18,1,9.04E-17,1.98E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102214.75+013042.2.fits,J102214.75+013042.2._01,J1022+0132,J1022+0132_213_116,155.5614777,1.511719942,0.57111,2.01E-17,3.71E-18,1,1.85E-17,1.25E-18,1,1.28E-17,1.36E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Changed z
J102214.79+013136.4.fits,J102214.79+013136.4._01,J1022+0132,J1022+0132_236_76,155.5616302,1.526769996,0.6389945,6.44E-17,2.57E-18,1,3.67E-17,1.44E-18,1,2.50E-17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102214.92+013247.4.fits,J102214.92+013247.4._03,J1022+0132,J1022+0132_295_67,155.5621643,1.546489954,0.57765,1.50E-17,3.72E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102215.69+013058.6.fits,J102215.69+013058.6._03,J1022+0132,J1022+0132_212_94,155.5653687,1.516280055,0.6891307,1.57E-16,3.61E-18,1,5.00E-17,1.44E-18,1,8.64E-17,1.56E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102215.98+013126.4.fits,J102215.98+013126.4._03,J1022+0132,J1022+0132_221_69,155.5665741,1.523990035,0.5381302,5.75E-17,3.56E-18,1,6.54E-17,2.56E-18,1,1.68E-17,1.33E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102216.31+013150.7.fits,J102216.31+013150.7._01,J1022+0132,J1022+0132_235_49,155.5679474,1.530750036,0.3391882,3.64E-17,6.42E-18,1,3.73E-17,2.29E-18,1,4.06E-17,2.23E-18,1,7.18E-17,1.95E-18,1,1.16E-17,1.47E-18,1,1.31E-17,1.58E-18,1,6.92E-18,1.00E-18,1,
J102216.63+013038.2.fits,J102216.63+013038.2._02,J1022+0132,J1022+0132_199_107,155.5693054,1.510619998,0.5780011,1.20E-16,3.99E-18,1,4.15E-17,2.22E-18,1,7.33E-17,2.77E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102218.34+013244.8.fits,J102218.34+013244.8._04,J1022+0132,J1022+0132_340_28,155.5764313,1.545789957,0.074396,-99,-99,-99,7.40E-17,6.73E-18,1,3.84E-17,6.55E-18,0,5.72E-17,2.70E-18,1,-99,-99,-99,1.15E-17,2.19E-18,1,-99,-99,-99,
J102219.05+013255.6.fits,J102219.05+013255.6._03,J1022+0132,J1022+0132_1_37,155.5793762,1.548789978,0.6500192,1.61E-17,2.90E-18,1,2.94E-17,2.02E-18,1,6.23E-18,1.03E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102219.96+013255.5.fits,J102219.96+013255.5._01,J1022+0132,J1022+0132_22_39,155.5831757,1.548750043,0.5975848,-99,-99,-99,4.09E-17,2.98E-18,1,1.96E-17,1.89E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102220.57+013152.6.fits,J102220.57+013152.6._01,J1022+0132,J1022+0132_138_35,155.5856934,1.531280041,0.138072,-99,-99,-99,4.15E-17,3.55E-18,1,-9.90E+01,-9.90E+01,-9.90E+01,1.57E-16,2.59E-18,1,7.48E-17,2.61E-18,1,-99,-99,-99,-99,-99,-99,
J102220.84+012954.5.fits,J102220.84+012954.5._02,J1022+0132,J1022+0132_169_147,155.5868378,1.498479962,0.3016171,-99,-99,-99,7.48E-17,3.03E-18,1,2.25E-16,2.92E-18,1,1.45E-16,1.64E-18,1,9.53E-18,1.20E-18,1,1.61E-17,1.43E-18,1,2.33E-17,1.84E-18,1,
J102220.95+013053.6.fits,J102220.95+013053.6._02,J1022+0132,J1022+0132_161_90,155.5872803,1.514889956,0.6186567,3.40E-17,3.06E-18,1,2.50E-17,2.23E-18,1,1.66E-17,1.67E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102221.06+013345.4.fits,J102221.06+013345.4._03,J1022+0132,J1022+0132_20_92,155.5877533,1.562600017,0.313184,-99,-99,-99,1.06E-17,1.69E-18,1,1.10E-17,1.73E-18,1,4.25E-17,1.98E-18,1,9.37E-18,1.41E-18,1,1.17E-17,1.31E-18,1,8.47E-18,1.20E-18,1,
J102221.16+013119.7.fits,J102221.16+013119.7._02,J1022+0132,J1022+0132_151_67,155.5881653,1.522130013,0.4787481,6.44E-17,3.70E-18,1,2.85E-17,1.41E-18,1,3.75E-17,1.51E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102221.48+013210.5.fits,J102221.48+013210.5._04,J1022+0132,J1022+0132_103_38,155.5894775,1.536260009,0.7398269,4.83E-17,2.76E-18,1,3.10E-17,1.83E-18,1,1.15E-17,1.03E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102221.72+013315.7.fits,J102221.72+013315.7._03,J1022+0132,J1022+0132_36_70,155.5905151,1.554360032,0.5340769,2.20E-17,3.33E-18,1,-99,-99,-99,1.37E-17,1.64E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102221.79+013326.3.fits,J102221.79+013326.3._01,J1022+0132,J1022+0132_32_79,155.5907898,1.557299972,0.5337263,4.79E-17,4.66E-18,1,7.91E-17,1.84E-18,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102221.95+013132.2.fits,J102221.95+013132.2._03,J1022+0132,J1022+0132_136_64,155.5914459,1.525619984,0.6065352,1.74E-16,4.17E-18,1,7.63E-17,1.69E-18,1,4.53E-17,2.48E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.03+013133.3.fits,J102222.03+013133.3._02,J1022+0132,J1022+0132_135_64,155.5917816,1.52591002,0.6068418,3.82E-17,4.43E-18,1,2.34E-17,1.55E-18,1,1.47E-17,2.07E-18,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.31+013105.8.fits,J102222.31+013105.8._02,J1022+0132,J1022+0132_146_88,155.5929718,1.518280029,0.6153551,1.04E-16,3.50E-18,1,5.37E-17,2.30E-18,1,7.88E-17,1.68E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.32+013207.9.fits,J102222.32+013207.9._02,J1022+0132,J1022+0132_102_51,155.5930176,1.535519958,0.7403822,1.68E-16,2.72E-18,1,1.22E-16,1.57E-18,1,3.70E-17,1.17E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Strange spec
J102222.40+013318.3.fits,J102222.40+013318.3._02,J1022+0132,J1022+0132_41_78,155.593338,1.555070043,0.4226696,4.29E-17,4.24E-18,1,2.42E-17,1.60E-18,1,2.12E-17,1.51E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.42+013344.6.fits,J102222.42+013344.6._01,J1022+0132,J1022+0132_31_100,155.593399,1.562399983,0.4106447,2.83E-17,4.35E-18,2,2.53E-17,1.76E-18,1,9.94E-18,1.62E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.46+013051.7.fits,J102222.46+013051.7._02,J1022+0132,J1022+0132_149_101,155.5935669,1.514369965,0.776853,1.85E-17,1.92E-18,1,-99,-99,-99,4.43E-18,8.63E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.48+012938.5.fits,J102222.48+012938.5._02,J1022+0132,J1022+0132_162_169,155.5936584,1.494019985,0.4788655,8.90E-17,5.27E-18,1,1.06E-16,2.67E-18,1,2.71E-16,3.78E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"some exotic emission, coring"
J102222.57+013357.2.fits,J102222.57+013357.2._02,J1022+0132,J1022+0132_29_112,155.5940247,1.565889955,0.4101156,7.95E-17,6.49E-18,1,3.34E-17,2.27E-18,1,6.13E-17,2.34E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
